SKU,Status,Title,Price,Weight,Company,Style Code,Features,Retail Price,Size,Hex Color,Color,Mill Name,Dimensions,Imprint Area,Item Number,Image,Category
0602200A8|0602202A7|0602299A6|0602202A6|0602299A7|0602299A8|0602200A6|0602200A7|B02607528|B02607538|0602202A8|0602215A8|0602215A6|0602215A7|B02607536|B02607537|B02607527|B02607526,TRUE,Tall  6.1 oz. Ultra Cottonﾮ Short - Sleeve T - Shirt ,5.45|0|1;4.54|2|12;3.63|13|-1;,0.68,Broder,6,"100% preshrunk cotton; Double-needle stitching throughout; Seamless collar; Taped shoulder-to-shoulder; Sport Grey is 90% cotton, 10% polyester; 2 1/2"" longer than the G200; ",10.9,XLT,FFFFFF,WHITE,Gildan,,,0602299A6,http://www.broderbros.com/images/bro/prodDetail/g200t_00_p.jpg,NEW
1700715A8|1700715A7|B01602528|1700715A5|B01602525|B01602527|B01602526|1700799A8|1700700A5|1700700A7|1700700A6|1700799A7|1700700A8|1700799A5|1700799A6|1700715A6,TRUE,Tall  7 oz. Ultimate Polo ,19.68|0|1;16.40|2|12;13.12|13|-1;,1,Broder,6,"100% ringspun cotton piqu; No-shrink, no-fade fabric; Dyed-to-match, no-curl collar and side vents with twill tape; Extra 1 1/2"" in body length, 1"" width and 5/8"" sleeve length; Pearlized buttons and three-button placket; Topstitching on shoulders, armholes and cuffs; Sideseams for a gently contoured fit; ",39.36,,,,Outer Banks,,,1700799A6,http://www.broderbros.com/images/bro/prodDetail/ob1t_00_p.jpg,NEW
B069DE210,TRUE,Tear 'n Wash Backing ,17.34|0|1;17.34|2|12;17.34|13|-1;,1.6,Broder,0,Leaves no trace after being laundered; Specifically designed to dissolve when washed; Tears away easily and cleanly; Ideal where the back side of the embroidery is visible; 2.0 oz.; ,34.68,,,,Decoration Supplies,,,B069DE210,http://www.broderbros.com/images/bro/prodDetail/twbck_21_p.jpg,NEW
B13924580|B13924030|B13924220|B13924540|B13924CJ0|B13924510,TRUE,The Berkeley ,24.75|0|1;20.63|2|12;16.50|13|-1;,1.38,Broder,0,100% cotton canvas; Double handles; Custom-vintaged for a perfectly worn-in look and feel; ,49.5,,,,Alternative,,,B13924CJ0,http://www.broderbros.com/images/bro/prodDetail/aa168_cj_p.jpg,NEW
B14024510|B14024030|B14024CJ0|B14024220|B14024540|B14024580,TRUE,The Hogan ,30.75|0|1;25.63|2|12;20.50|13|-1;,1.5,Broder,0,100% cotton canvas; Adjustable shoulder strap; Custom-vintaged for a perfectly worn-in look and feel; ,61.5,,,,Alternative,,,B14024CJ0,http://www.broderbros.com/images/bro/prodDetail/aa166_cj_p.jpg,NEW
B14324CL0,TRUE,The Weekender ,57.00|0|1;47.50|2|12;38.00|13|-1;,1.65,Broder,0,100% cotton canvas shell with leather trim; Double-washed leather handles; Detachable shoulder strap; Custom-vintaged for a perfectly worn-in look and feel; ,114,,,,Alternative,,,B14324CL0,http://www.broderbros.com/images/bro/prodDetail/aa169_p.jpg,NEW
B80015550|B80015540|B80015200|B80015510|B80015100|B80015420,TRUE,"Three - Pocket 10""? Waist Apron ",3.95|0|1;3.29|2|12;2.63|13|-1;,0.14,Broder,0,"65% polyester, 35% cotton twill; 10"" length; Three 6 1/4"" wide front pouch pockets; Natural is 100% cotton canvas; ",7.9,,,,Big Accessories,,,B80015550,http://www.broderbros.com/images/bro/prodDetail/apr50_55_p.jpg,NEW
B70158420|B70158000|B70158540|B70158550|B70158510|B70158220|B70158100|B70158180,TRUE,Titan Twill Cap ,6.11|0|1;5.09|2|12;4.07|13|-1;,0.22,Broder,0,"100% cotton twill; 6-panel, unstructured, low-profile; Enzyme-washed; Matching undervisor and inside mesh lining; Contrasting inside tape binding; ",12.22,,,,Devon & Jones,,,B70158000,http://www.broderbros.com/images/bro/prodDetail/d800_00_p.jpg,NEW
B094BE205|B094BE204|B094BE203,TRUE,Toddler  4.2 oz. Organic Jersey T - Shirt ,5.26|0|1;4.50|2|12;3.70|13|-1;,0.13,Broder,5,100% combed ringspun organic cotton; Natural color; Super soft lightweight jersey; ,10.52,4T,F4EAD4,NATURAL,Bella,,,B094BE205,http://www.broderbros.com/images/bro/prodDetail/221_20_p.jpg,NEW
B139BE454|B139BE455|B139BE453|B139BE515|B139BE514|B139BE513|B139BE534|B139BE005|B139BE004|B139BE583|B139BE584|B139BE585|B139BE003|B139BE043|B139BE045|B139BE044|B139BE544|B139BE545|B139BE533|B139BE543|B139BE085|B139BE084|B139BE083|B139BE535|B139BE425|B139BE424|B139BE423|B139BE034|B139BE035|B139BE033|B139BE014|B139BE015|B139BE013|B139BE053|B139BE054|B139BE055|B139BE614|B139BE615|B139BE613,TRUE,Toddler  4.2 oz. Short - Sleeve Jersey T - Shirt ,4.73|0|1;3.94|2|12;3.15|13|-1;,0.13,Broder,5,100% combed ringspun cotton; Super soft baby jersey knit; Similar to short-sleeve adult jersey T-shirts; ,9.46,4T,E4E21C,YELLOW,Bella,,,B139BE055,http://www.broderbros.com/images/bro/prodDetail/201_05_p.jpg,NEW
B07840033|B07840035|B07840034|B07840203|B07840363|B07840204|B07840205|B07840364|B07840534|B07840535|B07840003|B07840004|B07840005|B07840AD3|B07840533|B07840435|B07840434|B07840514|B07840515|B07840365|B07840513|B07840433|B07840AD5|B07840AD4|B07840974|B07840975|B07840973|B07840624|B07840625|B07840623,TRUE,"Toddler  4.5 oz., 100% Organic Ringspun Cotton T - Shirt ",2.97|0|1;2.48|2|12;1.98|13|-1;,0.39,Broder,5,"100% certified organic combed ringspun cotton; 3/4"" seamed collarette; Double-needle stitching on sleeves and bottom hem; AnvilOrganic TearAway&#153; label and shoulder-to-shoulder tape; For more information visit www.TrackMyT.com; White and Natural are sewn with 100% cotton thread; Heather Grey is 90/10 certified organic ringspun cotton/poly; ",5.94,,,,Anvil,,,B07840005,http://www.broderbros.com/images/bro/prodDetail/490t_00_p.jpg,NEW
B04571544|4324652J8|B04571534|4324620J5|4324615J5|4324652J3|4324615J8|4324602J3|4324652J5|B04571034|4324645J3|4324602J5|4324645J5|4324615J3|4324620J3|4324620J8|4324645J8|4324602J8|B04571454,TRUE,Toddler  5.5 oz. Cotton Shorts ,4.32|0|1;3.60|2|12;2.88|13|-1;,0.17,Broder,8,"100% cotton jersey; Four-needle covered elastic waistband; Double-needle hemmed bottom; Heather is 90% cotton, 10% polyester; ",8.64,,,,Rabbit Skins,,,4324620J8,http://www.broderbros.com/images/bro/prodDetail/8306_53_p.jpg,NEW
B06771454|B06771453|4324720J6|4324720J3|4324720J2|4324745J6|4324755J3|4324755J2|4324745J2|4324755J4|4324755J6|4324799J3|4324799J2|4324799J4|4324799J6|4324715J4|4324715J6|4324715J3|4324715J2|4324720J4|4324730J4|4324745J4|4324730J3|4324730J6|B06771514|B06771515|4324730J2|B06771513|B06771458|4324704J6|B06771455|4324704J4|4324704J3|4324704J2|B06771518|4324745J3,TRUE,Toddler  5.5 oz. Long - Sleeve T - Shirt ,4.31|0|1;3.59|2|12;2.87|13|-1;,0.28,Broder,8,"100% cotton jersey; Ribbed crew neck and cuffs; Taped shoulder-to-shoulder; Double-needle hemmed bottom; White is sewn with 100% cotton thread; Ash is 99% cotton, 1% polyester; Heather is 90% cotton, 10% polyester; ",8.62,,,,Rabbit Skins,,,4324799J6,http://www.broderbros.com/images/bro/prodDetail/3311_00_p.jpg,NEW
B08671018|B08671208|B08671205|B08671204|B08671203|B08671013|B08671085|B08671084|B08671008|B08671083|B08671005|B08671004|B08671014|B08671015|B08671088|B08671003,TRUE,Toddler  5.5 oz. Organic Cotton T - Shirt ,7.56|0|1;6.30|2|12;5.04|13|-1;,0.25,Broder,8,"100% certified organic, combed ringspun cotton jersey; Coverstitched ribbed crew neck; Taped shoulder-to-shoulder; Double-needle hemmed sleeves and bottom; Colors are dyed with environmentally friendly dyes; Natural and White are sewn with 100% cotton thread; ",15.12,,,,Rabbit Skins,,,B08671008,http://www.broderbros.com/images/bro/prodDetail/rs2001_00_p.jpg,NEW
4320644J2|4320644J3|B05171018|B05171525|4320644J4|B05171038|B05171523|B05171698|4320698J3|4320698J2|4320698J4|4320685J3|4320685J2|4320685J4|B05171548|B05171528|4320632J4|B05171524|B05171543|B05171544|B05171545|4320632J3|4320632J2|B05171088|4320629J4|4320629J3|4320629J2|B05171538|B05171535|B05171534|B05171533|4320608J2|4320608J3|B05171598|4320608J4|B05171608,TRUE,Toddler  5.5 oz. Ringer T - Shirt ,3.30|0|1;2.75|2|12;2.20|13|-1;,0.17,Broder,8,100% cotton jersey; Contrast double-needle ribbed binding on neck and sleeves; Double-needle hemmed bottom; ,6.6,,,,Rabbit Skins,,,B05171538,http://www.broderbros.com/images/bro/prodDetail/rs3380_53_p.jpg,NEW
4320445J8|4320420J2|4320420J3|4320425J9|4320425J8|4320498J9|4320498J8|4320425J3|4320425J2|4320420J8|4320498J4|4320498J3|4320498J2|4320425J4|4320412J4|4320411J8|4320411J9|4320410J9|4320410J8|4320411J2|4320411J3|4320410J4|4320410J3|4320410J2|4320411J4|B05271309|B05271308|B05271305|B05271304|B05271303|4320499J8|4320430J9|4320430J8|4320499J9|4320445J4|4320430J3|4320430J2|4320430J4|B05271403|B05271404|B05271405|B05271408|B05271409|4320445J3|4320445J2|4320400J8|4320400J9|4320447J4|4320447J3|4320447J2|4320499J3|4320400J2|4320400J3|4320400J4|4320447J9|4320447J8|4320452J3|4320452J2|4320404J8|4320404J9|4320436J9|4320436J8|4320404J4|4320452J8|4320436J4|4320436J3|4320436J2|4320404J2|4320404J3|B05271248|B05271249|B05271243|B05271244|B05271245|4320463J9|4320463J8|4320497J2|4320463J3|4320463J2|4320463J4|4320455J2|4320455J3|4320415J8|4320415J9|4320415J4|4320455J9|4320415J2|4320415J3|4320499J2|4320402J8|4320402J9|4320412J3|4320459J8|4320459J9|4320402J2|4320402J3|4320459J4|4320412J2|4320459J2|4320459J3|4320402J4|4320465J9|4320465J8|4320465J4|4320465J3|4320465J2|4320455J4|4320412J9|4320412J8|4320469J9|4320469J8|4320469J3|4320469J2|4320455J8|4320499J4|4320469J4|4320420J9|4320470J4|4320472J9|4320472J8|4320472J4|4320472J3|4320472J2|B05271699|B05271698|4320470J3|B05271693|4320470J2|B05271695|B05271694|4320435J8|4320435J9|4320435J2|4320435J3|4320435J4|4320470J9|4320470J8|4320497J4|B05271063|B05271064|B05271065|B05271068|B05271069|4320497J8|4320497J9|4320497J3|4320448J8|4320448J9|4320448J4|4320448J2|4320448J3|4320456J9|4320456J8|4320456J4|4320456J3|4320456J2|4320420J4|4320452J4|B05271048|B05271049|4320445J9|B05271043|B05271044|B05271045|4320452J9,TRUE,Toddler  5.5 oz. Short - Sleeve T - Shirt ,3.56|0|1;2.96|2|12;2.37|13|-1;,0.22,Broder,9,"100% cotton jersey; Ribbed crew neck; Taped shoulder-to-shoulder; Double-needle hemmed bottom and sleeves; White is sewn with 100% cotton thread; Ash is 99% cotton, 1% polyester; Heather is 90% cotton, 10% polyester; ",7.12,,,,Rabbit Skins,,,4320470J9,http://www.broderbros.com/images/bro/prodDetail/rs3301_05_p.jpg,NEW
B09571375|B09571374|B09571513|B09571535|B09571516|B09571515|B09571514|B09571355|B09571354|B09571356|B09571474|B09571475|B09571353|B09571406|B09571763|B09571764|B09571765|B09571766|B09571074|B09571075|B09571076|B09571073|B09571473|B09571476|B09571393|B09571395|B09571394|B09571396|B09571533|B09571405|B09571364|B09571365|B09571534|B09571523|B09571363|B09571526|B09571404|B09571524|B09571543|B09571544|B09571545|B09571546|B09571373|B09571005|B09571525|B09571366|B09571003|B09571006|B09571403|B09571004|B09571536|B09571376,TRUE,Toddler  5.5 oz. Softy T - Shirt ,3.51|0|1;2.93|2|12;2.34|13|-1;,0.22,Broder,6,"100% combed ringspun cotton jersey; Coverstitched ribbed crew neck; Taped shoulder-to-shoulder; Double-needle hemmed sleeves and bottom; White is sewn with 100% cotton thread; Heather is 93% cotton, 7% polyester; ",7.02,,,,Rabbit Skins,,,B09571006,http://www.broderbros.com/images/bro/prodDetail/3001_00_p.jpg,NEW
4300145J6|4300145J4|4300155J2|4300145J2|4300155J4|4300155J6|4300199J2|4300199J4|4300199J6|4300130J6|4300115J4|4300130J4|4300115J6|4300130J2|4300115J2,TRUE,Toddler  5.5 oz. Sport Shirt ,8.84|0|1;7.36|2|12;5.89|13|-1;,0.28,Broder,8,100% combed ringspun cotton jersey; Welt collar and cuffs; Double-needle hemmed bottom with side vents; Three pearl button placket; White is sewn with 100% cotton thread; ,17.68,,,,Rabbit Skins,,,4300199J6,http://www.broderbros.com/images/bro/prodDetail/rs4600_00_p.jpg,NEW
0600355J4|0600399J4|0600315J2|0600315J3|0600315J4|0600345J2|0600355J2|0600355J3|0600302J2|0600302J3|0600302J4|0600320J2|0600399J3|0600399J2|0600330J4|0600330J3|0600330J2|0600320J4|0600320J3|0600345J3|0600345J4,TRUE,Toddler  6.1 oz. Ultra Cottonﾮ T - Shirt ,2.03|0|1;1.69|2|12;1.35|13|-1;,0.24,Broder,5,"100% preshrunk cotton; Double-needle stitching throughout; Seamless collar; Taped shoulder-to-shoulder; Sport Grey is 90% cotton, 10% polyester; ",4.06,,,,Gildan,,,0600399J4,http://www.broderbros.com/images/bro/prodDetail/g200p_00_p.jpg,NEW
4313355J6|B11471243|B11471246|B11471245|4313315J6|B11471653|B11471655|B11471656|B11471516|B11471515|B11471513|4313399J6|4313399J4|4313399J2|4313345J4|4313315J2|4313345J6|4313355J4|4313355J2|4313345J2|4313315J4|4313304J4|4313304J6|4313304J2|4313320J6|4313320J4|4313320J2|4313302J2|4313302J6|4313302J4,TRUE,Toddler  7.5 oz. Fleece Pullover Hood ,10.23|0|1;8.53|2|12;6.82|13|-1;,0.64,Broder,6,"60% cotton, 40% polyester fleece; Jersey-lined double-needle hemmed hood; Jersey-lined sideseam pockets; Coverstitched shoulders, armholes, ribbed cuffs & waistband; Topstitched hood and neck; White is sewn with 100% cotton thread; ",20.46,,,,Rabbit Skins,,,4313399J6,http://www.broderbros.com/images/bro/prodDetail/3326_00_p.jpg,NEW
